"","zip","city","state","metro","county_name","x2020_01"
"21538","74103","Tulsa","OK","Tulsa","Tulsa County",198817
"21539","95410","Albion","CA","Ukiah","Mendocino County",506283
"21540","13477","Town of Vernon","NY","Utica-Rome","Oneida County",144208
"21541","20143","Catharpin","VA","Washington-Arlington-Alexandria","Prince William County",637932
"21542","38575","Moss","TN","","Clay County",93220
"21543","49613","Arcadia","MI","","Manistee County",183373
"21544","52640","Morning Sun","IA","","Louisa County",102994
"21545","57234","Estelline","SD","","Hamlin County",135556
"21546","63766","Millersville","MO","Cape Girardeau","Cape Girardeau County",173054
"21547","62987","Stonefort","IL","Carbondale-Marion","Williamson County",118025
"21548","46760","Kimmell","IN","Kendallville","Noble County",131125
"21549","99330","Eltopia","WA","Kennewick-Richland","Franklin County",445758
"21550","13630","Town of De Kalb","NY","Ogdensburg-Massena","Saint Lawrence County",85042
"21551","62022","Dow","IL","St. Louis","Jersey County",142060
"21552","67154","Whitewater","KS","Wichita","Butler County",145865
"21553","52144","Fort Atkinson","IA","","Winneshiek County",169508
"21554","57017","Colman","SD","","Moody County",201023
"21555","81141","Sanford","CO","","Costilla County",97147
"21556","46730","Corunna","IN","Auburn","De Kalb County",188481
"21557","4488","Stetson","ME","Bangor","Penobscot County",125183
"21558","3268","Salisbury","NH","Concord","Merrimack County",247808
"21559","61465","Windsor","IL","Davenport-Moline-Rock Island","Mercer County",92204
"21560","49880","Rock","MI","Escanaba","Delta County",95399
"21561","72938","Hartford","AR","Fort Smith","Sebastian County",77331
"21562","54007","Deer Park","WI","Minneapolis-St. Paul-Bloomington","Saint Croix County",204600
"21563","51561","Pacific Junction","IA","Omaha-Council Bluffs","Mills County",170123
"21564","61569","Trivoli","IL","Peoria","Peoria County",153029
"21565","23039","Crozier","VA","Richmond","Goochland County",322342
"21566","78719","Austin","TX","Austin-Round Rock","Travis County",248373
"21567","35651","Mount Hope","AL","Decatur","Lawrence County",122887
"21568","49129","Union Pier","MI","Niles-Benton Harbor","Berrien County",445050
"21569","63932","Broseley","MO","Poplar Bluff","Butler County",95319
"21570","97021","Dufur","OR","The Dalles","Wasco County",237978
"21571","13322","Litchfield","NY","Utica-Rome","Herkimer County",146523
"21572","23878","Sedley","VA","","Southampton County",173214
"21573","24280","Rosedale","VA","","Russell County",170828
"21574","62463","Stewardson","IL","","Shelby County",111327
"21575","63441","Frankford","MO","","Pike County",154536
"21576","64088","Sibley","MO","Kansas City","Jackson County",198718
"21577","83537","Kendrick","ID","Moscow","Latah County",246983
"21578","63452","Lewistown","MO","Quincy","Lewis County",110251
"21579","24439","Goshen","VA","","Rockbridge County",130082
"21580","40060","Raywick","KY","","Marion County",124091
"21581","62827","Crossville","IL","","White County",55898
"21582","20624","Clements","MD","California-Lexington Park","Saint Marys County",330707
"21583","12836","Silver Bay","NY","Glens Falls","Warren County",311432
"21584","14723","Town of Cherry Creek","NY","Jamestown-Dunkirk-Fredonia","Chautauqua County",96188
"21585","83237","Franklin","ID","Logan","Franklin County",246605
"21586","71031","Goldonna","LA","Natchitoches","Natchitoches Parish",140143
"21587","11548","Greenvale","NY","New York-Newark-Jersey City","Nassau County",737009
"21588","13061","Town Of Nelson","NY","Syracuse","Madison County",164843
"21589","4979","Solon","ME","","Somerset County",108293
"21590","30820","Mitchell","GA","","Glascock County",92814
"21591","66776","Thayer","KS","","Neosho County",93200
"21592","93653","Raymond","CA","Madera","Madera County",309284
"21593","12989","Franklin","NY","Malone","Franklin County",192339
"21594","54749","Knapp","WI","Menomonie","Dunn County",164065
"21595","28017","Boiling Springs","NC","Shelby","Cleveland County",124064
"21596","65710","Morrisville","MO","Springfield","Polk County",148589
"21597","35542","Bankston","AL","","Fayette County",77154
"21598","45821","Cecil","OH","","Paulding County",97392
"21599","59215","Circle","MT","","McCone County",181291
"21600","95629","Volcano","CA","","Amador County",346452
"21601","58631","Glen Ullin","ND","Bismarck","Morton County",105120
"21602","61242","Cordova","IL","Davenport-Moline-Rock Island","Rock Island County",147677
"21603","80820","Guffey","CO","Denver-Aurora-Lakewood","Park County",349946
"21604","3450","Harrisville","NH","Keene","Cheshire County",284521
"21605","81424","Nucla","CO","Montrose","Montrose County",117476
"21606","38476","Primm Springs","TN","Nashville-Davidson--Murfreesboro--Franklin","Williamson County",344679
"21607","61327","Hennepin","IL","Ottawa-Peru","Putnam County",124081
"21608","47357","Milton","IN","Richmond","Wayne County",116720
"21609","14506","Town Of Mendon","NY","Rochester","Monroe County",274345
"21610","94528","Diablo","CA","San Francisco-Oakland-Hayward","Contra Costa County",2229623
"21611","6755","New Milford","CT","Torrington","Litchfield County",307718
"21612","28447","Ivanhoe","NC","Wilmington","Pender County",95923
"21613","4643","Harrington","ME","","Washington County",130414
"21614","48761","South Branch","MI","","Iosco County",83267
"21615","72373","Parkin","AR","","Cross County",31595
"21616","73450","Milburn","OK","","Johnston County",131444
"21617","73547","Granite","OK","","Greer County",72780
"21618","97453","Mapleton","OR","Eugene","Lane County",248173
"21619","54442","Irma","WI","Merrill","Lincoln County",148538
"21620","45678","Crown City","OH","Point Pleasant","Gallia County",84595
"21621","98933","Harrah","WA","Yakima","Yakima County",179602
"21622","16233","Farmington Township","PA","","Clarion County",77782
"21623","47443","Lyons","IN","","Greene County",86648
"21624","52255","Lowden","IA","","Cedar County",118669
"21625","52590","Seymour","IA","","Wayne County",66880
"21626","62094","Witt","IL","","Montgomery County",35707
"21627","68418","Palmyra","NE","","Otoe County",208079
"21628","79097","White Deer","TX","Amarillo","Carson County",98341
"21629","5455","Fairfield","VT","Burlington-South Burlington","Franklin County",273683
"21630","43115","Clarksburg","OH","Chillicothe","Ross County",116437
"21631","37657","Flag Pond","TN","Johnson City","Unicoi County",127062
"21632","28363","Marston","NC","Laurinburg","Scotland County",62791
"21633","50668","Readlyn","IA","Waterloo-Cedar Falls","Bremer County",151759
"21634","31094","Warthen","GA","","Washington County",102930
"21635","58240","Hatton","ND","","Traill County",104904
"21636","58647","New England","ND","","Hettinger County",264366
"21637","66411","Blue Rapids","KS","","Marshall County",104719
"21638","78057","Moore","TX","","Frio County",147911
"21639","50139","Lacona","IA","Des Moines-West Des Moines","Warren County",143386
"21640","18370","Pocono Township","PA","East Stroudsburg","Monroe County",200042
"21641","73754","Lahoma","OK","Enid","Garfield County",90886
"21642","79358","Ropesville","TX","Levelland","Hockley County",156467
"21643","37141","Orlinda","TN","Nashville-Davidson--Murfreesboro--Franklin","Robertson County",210573
"21644","71652","Kingsland","AR","Pine Bluff","Cleveland County",69237
"21645","14480","Town of Livonia","NY","Rochester","Livingston County",209923
"21646","98304","Ashford","WA","Seattle-Tacoma-Bellevue","Pierce County",192808
"21647","18453","Mt Pleasant Township","PA","","Wayne County",193042
"21648","24925","Ronceverte","WV","","Greenbrier County",145196
"21649","31035","Harrison","GA","","Washington County",83768
"21650","40328","Gravel Switch","KY","","Marion County",106553
"21651","41425","Ezel","KY","","Morgan County",75542
"21652","48766","Twining","MI","","Arenac County",85148
"21653","78632","Harwood","TX","","Gonzales County",277938
"21654","5650","Calais","VT","Barre","Washington County",230284
"21655","75447","Ivanhoe","TX","Bonham","Fannin County",175257
"21656","49876","Quinnesec","MI","Iron Mountain","Dickinson County",103902
"21657","17099","Yeagertown","PA","Lewistown","Mifflin County",86340
"21658","44871","Sandusky","OH","Sandusky","Erie County",96937
"21659","46941","Lagro","IN","Wabash","Wabash County",124244
"21660","4421","Castine","ME","","Hancock County",397555
"21661","5770","Shoreham","VT","","Addison County",262143
"21662","22650","Rileyville","VA","","Page County",189398
"21663","23347","Eastville","VA","","Northampton County",190489
"21664","32427","Caryville","FL","","Washington County",76997
"21665","42782","Summersville","KY","","Green County",90538
"21666","81149","Saguache","CO","","Saguache County",147462
"21667","12092","Town of Schoharie","NY","Albany-Schenectady-Troy","Schoharie County",143144
"21668","70715","Batchelor","LA","Baton Rouge","Pointe Coupee Parish",90496
"21669","77456","Markham","TX","Bay City","Matagorda County",114319
"21670","49632","Falmouth","MI","Cadillac","Missaukee County",98883
"21671","42367","Powderly","KY","Central City","Muhlenberg County",71744
"21672","97536","Prospect","OR","Medford","Jackson County",241540
"21673","75853","Montalba","TX","Palestine","Anderson County",147498
"21674","18831","Smithfield Township","PA","Sayre","Bradford County",144417
"21675","84746","Leeds","UT","St. George","Washington County",364432
"21676","43971","Yorkville","OH","Weirton-Steubenville","Jefferson County",78602
"21677","12751","Thompson","NY","","Sullivan County",71613
"21678","62534","Findlay","IL","","Shelby County",92812
"21679","68733","Emerson","NE","","Thurston County",105667
"21680","73074","Paoli","OK","","Garvin County",69025
"21681","83549","Riggins","ID","","Idaho County",214548
"21682","84662","Spring City","UT","","Sanpete County",192237
"21683","97820","Canyon City","OR","","Grant County",177741
"21684","87045","Prewitt","NM","Grants","Cibola County",92613
"21685","19501","Adamstown","PA","Lancaster","Lancaster County",192794
"21686","15049","Springdale Township","PA","Pittsburgh","Allegheny County",120529
"21687","14860","Town of Lodi","NY","Seneca Falls","Seneca County",136887
"21688","62661","Loami","IL","Springfield","Sangamon County",126494
"21689","47837","Carbon","IN","Terre Haute","Clay County",109217
"21690","56279","Pennock","MN","Willmar","Kandiyohi County",195754
"21691","12956","Mineville","NY","","Essex County",82954
"21692","48749","Omer","MI","","Arenac County",72248
"21693","47456","Quincy","IN","Bloomington","Owen County",156306
"21694","83810","Cataldo","ID","Coeur d'Alene","Kootenai County",309860
"21695","74425","Canadian","OK","McAlester","Pittsburg County",70755
"21696","12746","Deerpark","NY","New York-Newark-Jersey City","Orange County",181841
"21697","19374","Toughkenamon","PA","Philadelphia-Camden-Wilmington","Chester County",279685
"21698","29686","Tamassee","SC","Seneca","Oconee County",219387
"21699","12913","St Armand","NY","","Essex County",173052
"21700","17758","Davidson Township","PA","","Sullivan County",143191
"21701","26802","Brandywine","WV","","Pendleton County",105678
"21702","41255","Sitka","KY","","Johnson County",82801
"21703","56252","Kerkhoven","MN","","Swift County",139652
"21704","25839","Fairdale","WV","Beckley","Raleigh County",90691
"21705","80648","Nunn","CO","Greeley","Weld County",401185
"21706","25501","Alkol","WV","Huntington-Ashland","Lincoln County",77808
"21707","52201","Ainsworth","IA","Iowa City","Washington County",151805
"21708","24245","Dungannon","VA","Kingsport-Bristol-Bristol","Scott County",55100
"21709","26440","Thornton","WV","Morgantown","Preston County",96643
"21710","61038","Garden Prairie","IL","Rockford","Boone County",215705
"21711","5738","Shrewsbury","VT","Rutland","Rutland County",240204
"21712","38361","Morris Chapel","TN","","Hardin County",113569
"21713","41723","Busy","KY","","Perry County",64772
"21714","49619","Brethren","MI","","Manistee County",113703
"21715","76622","Aquilla","TX","","Hill County",166843
"21716","77444","Guy","TX","Houston-The Woodlands-Sugar Land","Fort Bend County",193460
"21717","50585","Sioux Rapids","IA","Storm Lake","Buena Vista County",92674
"21718","22715","Brightwood","VA","","Madison County",230635
"21719","23942","Green Bay","VA","","Prince Edward County",130069
"21720","41216","East Point","KY","","Floyd County",102110
"21721","56339","Hoffman","MN","","Grant County",136613
"21722","63469","Shelbyville","MO","","Shelby County",101411
"21723","70762","Oscar","LA","Baton Rouge","Pointe Coupee Parish",235744
"21724","35972","Gallant","AL","Gadsden","Etowah County",127600
"21725","45003","College Corner","OH","","Preble County",117070
"21726","65555","Raymondville","MO","","Texas County",123215
"21727","97869","Prairie City","OR","","Grant County",123227
"21728","12136","Town of Chatham","NY","Hudson","Columbia County",347992
"21729","96062","Millville","CA","Redding","Shasta County",393518
"21730","5821","Barnet","VT","","Caledonia County",193530
"21731","41045","Ghent","KY","","Carroll County",82528
"21732","56437","Bertha","MN","","Todd County",87776
"21733","76673","Mount Calm","TX","","Hill County",120480
"21734","65759","Taneyville","MO","Branson","Taney County",111538
"21735","83803","Bayview","ID","Coeur d'Alene","Kootenai County",284295
"21736","66835","Americus","KS","Emporia","Lyon County",120755
"21737","47974","Perrysville","IN","Terre Haute","Vermillion County",103767
"21738","17352","Fawn Township","PA","York-Hanover","York County",247183
"21739","41083","Sanders","KY","","Carroll County",123103
"21740","41640","Hueysville","KY","","Floyd County",57808
"21741","61942","Newman","IL","","Douglas County",62349
"21742","62460","Saint Francisville","IL","","Lawrence County",35380
"21743","44251","Westfield Center","OH","Cleveland-Elyria","Medina County",252086
"21744","80819","Green Mountain Falls","CO","Colorado Springs","El Paso County",291913
"21745","37723","Crab Orchard","TN","Crossville","Cumberland County",91605
