"","zip","state","state_name","city","x2020_01","region","division"
"18547","15043","PA","Pennsylvania","Hanover Township",168862,"Northeast","Middle Atlantic"
"18548","97347","OR","Oregon","Grand Ronde",305063,"West","Pacific"
"18549","13425","NY","New York","Town Of Augusta",114075,"Northeast","Middle Atlantic"
"18550","24529","VA","Virginia","Buffalo Junction",152841,"South","South Atlantic"
"18551","54888","WI","Wisconsin","Trego",166207,"Midwest","East North Central"
"18552","14058","NY","New York","Town of Elba",123750,"Northeast","Middle Atlantic"
"18553","47384","IN","Indiana","Shirley",127872,"Midwest","East North Central"
"18554","26040","WV","West Virginia","McMechen",60743,"South","South Atlantic"
"18555","23937","VA","Virginia","Charlotte Court House",103571,"South","South Atlantic"
"18556","54491","WI","Wisconsin","White Lake",132256,"Midwest","East North Central"
"18557","54642","WI","Wisconsin","Melrose",155522,"Midwest","East North Central"
"18558","12086","NY","New York","Hagaman",165436,"Northeast","Middle Atlantic"
"18559","4346","ME","Maine","Randolph",146120,"Northeast","New England"
"18560","13734","NY","New York","Town Of Tioga",128794,"Northeast","Middle Atlantic"
"18561","71949","AR","Arkansas","Jessieville",85676,"South","West South Central"
"18562","8026","NJ","New Jersey","Gibbsboro",230240,"Northeast","Middle Atlantic"
"18563","43466","OH","Ohio","Wayne",116177,"Midwest","East North Central"
"18564","58552","ND","North Dakota","Linton",73016,"Midwest","West North Central"
"18565","68730","NE","Nebraska","Crofton",137378,"Midwest","West North Central"
"18566","72013","AR","Arkansas","Bee Branch",136277,"South","West South Central"
"18567","77975","TX","Texas","Moulton",152173,"South","West South Central"
"18568","12066","NY","New York","Town of Esperance",175338,"Northeast","Middle Atlantic"
"18569","83629","ID","Idaho","Horseshoe Bend",289230,"West","Mountain"
"18570","65624","MO","Missouri","Cape Fair",167603,"Midwest","West North Central"
"18571","35136","AL","Alabama","Rockford",129401,"South","East South Central"
"18572","98847","WA","Washington","Peshastin",355672,"West","Pacific"
"18573","95951","CA","California","Hamilton City",181880,"West","Pacific"
"18574","30336","GA","Georgia","Atlanta",176246,"South","South Atlantic"
"18575","46743","IN","Indiana","Harlan",164723,"Midwest","East North Central"
"18576","48894","MI","Michigan","Westphalia",208922,"Midwest","East North Central"
"18577","15559","PA","Pennsylvania","Napier Township",173098,"Northeast","Middle Atlantic"
"18578","45827","OH","Ohio","Cloverdale",157469,"Midwest","East North Central"
"18579","58367","ND","North Dakota","Rolla",119853,"Midwest","West North Central"
"18580","74735","OK","Oklahoma","Fort Towson",96021,"South","West South Central"
"18581","79096","TX","Texas","Wheeler",107146,"South","West South Central"
"18582","30816","GA","Georgia","Keysville",106062,"South","South Atlantic"
"18583","49338","MI","Michigan","Green",105820,"Midwest","East North Central"
"18584","83236","ID","Idaho","Firth",235305,"West","Mountain"
"18585","3774","NH","New Hampshire","Haverhill",175537,"Northeast","New England"
"18586","30722","GA","Georgia","Dalton",123463,"South","South Atlantic"
"18587","1054","MA","Massachusetts","Leverett",324395,"Northeast","New England"
"18588","1236","MA","Massachusetts","West Stockbridge",375602,"Northeast","New England"
"18589","72082","AR","Arkansas","Kensett",48278,"South","West South Central"
"18590","38368","TN","Tennessee","Reagan",101157,"South","East South Central"
"18591","50161","IA","Iowa","Maxwell",187720,"Midwest","West North Central"
"18592","45174","OH","Ohio","Terrace Park",481194,"Midwest","East North Central"
"18593","80809","CO","Colorado","Green Mountain Falls",361475,"West","Mountain"
"18594","67543","KS","Kansas","Haven",122686,"Midwest","West North Central"
"18595","8341","NJ","New Jersey","Buena",152043,"Northeast","Middle Atlantic"
"18596","93616","CA","California","Del Rey",213565,"West","Pacific"
"18597","48890","MI","Michigan","Sunfield",153724,"Midwest","East North Central"
"18598","83871","ID","Idaho","Troy",268586,"West","Mountain"
"18599","19951","DE","Delaware","Harbeson",325676,"South","South Atlantic"
"18600","17813","PA","Pennsylvania","Beavertown",148179,"Northeast","Middle Atlantic"
"18601","48741","MI","Michigan","Kingston",111060,"Midwest","East North Central"
"18602","42337","KY","Kentucky","Drakesboro",68959,"South","East South Central"
"18603","54838","WI","Wisconsin","Gordon",177405,"Midwest","East North Central"
"18604","52639","IA","Iowa","Montrose",117685,"Midwest","West North Central"
"18605","32140","FL","Florida","Florahome",137342,"South","South Atlantic"
"18606","92091","CA","California","Rancho Santa Fe",1998268,"West","Pacific"
"18607","13146","NY","New York","Town Of Tyre",84730,"Northeast","Middle Atlantic"
"18608","3886","NH","New Hampshire","Tamworth",208166,"Northeast","New England"
"18609","28399","NC","North Carolina","White Oak",89179,"South","South Atlantic"
"18610","14040","NY","New York","Darien",188008,"Northeast","Middle Atlantic"
"18611","56088","MN","Minnesota","Truman",101511,"Midwest","West North Central"
"18612","11960","NY","New York","Remsenburg",1077647,"Northeast","Middle Atlantic"
"18613","74840","OK","Oklahoma","Earlsboro",106089,"South","West South Central"
"18614","27860","NC","North Carolina","Pantego",83348,"South","South Atlantic"
"18615","5680","VT","Vermont","Wolcott",220345,"Northeast","New England"
"18616","50458","IA","Iowa","Nora Springs",112767,"Midwest","West North Central"
"18617","54519","WI","Wisconsin","Conover",190934,"Midwest","East North Central"
"18618","76861","TX","Texas","Miles",145880,"South","West South Central"
"18619","22922","VA","Virginia","Arrington",142139,"South","South Atlantic"
"18620","83427","ID","Idaho","Iona",253279,"West","Mountain"
"18621","74561","OK","Oklahoma","Quinton",60984,"South","West South Central"
"18622","12910","NY","New York","Town of Altona",97196,"Northeast","Middle Atlantic"
"18623","49726","MI","Michigan","Paradise",146887,"Midwest","East North Central"
"18624","38345","TN","Tennessee","Huron",115144,"South","East South Central"
"18625","48435","MI","Michigan","Fostoria",134697,"Midwest","East North Central"
"18626","49406","MI","Michigan","Douglas",369582,"Midwest","East North Central"
"18627","16374","PA","Pennsylvania","Rockland Township",99602,"Northeast","Middle Atlantic"
"18628","76271","TX","Texas","Tioga",233420,"South","West South Central"
"18629","42712","KY","Kentucky","Big Clifty",110115,"South","East South Central"
"18630","49733","MI","Michigan","Frederic",100744,"Midwest","East North Central"
"18631","50864","IA","Iowa","Villisca",64321,"Midwest","West North Central"
"18632","47963","IN","Indiana","Morocco",107802,"Midwest","East North Central"
"18633","72702","AR","Arkansas","Kingston",178962,"South","West South Central"
"18634","40374","KY","Kentucky","Sharpsburg",84207,"South","East South Central"
"18635","10505","NY","New York","Town Of Somers",631939,"Northeast","Middle Atlantic"
"18636","17407","PA","Pennsylvania","Jacobus",213300,"Northeast","Middle Atlantic"
"18637","54529","WI","Wisconsin","Harshaw",215298,"Midwest","East North Central"
"18638","66733","KS","Kansas","Erie",60887,"Midwest","West North Central"
"18639","27829","NC","North Carolina","Fountain",88418,"South","South Atlantic"
"18640","17876","PA","Pennsylvania","Shamokin Dam",174657,"Northeast","Middle Atlantic"
"18641","98843","WA","Washington","Orondo",443958,"West","Pacific"
"18642","18438","PA","Pennsylvania","Paupack Township",257067,"Northeast","Middle Atlantic"
"18643","39747","MS","Mississippi","Kilmichael",44489,"South","East South Central"
"18644","62898","IL","Illinois","Woodlawn",127233,"Midwest","East North Central"
"18645","66413","KS","Kansas","Burlingame",108053,"Midwest","West North Central"
"18646","12783","NY","New York","Bethel",150863,"Northeast","Middle Atlantic"
"18647","58563","ND","North Dakota","New Salem",159448,"Midwest","West North Central"
"18648","37694","TN","Tennessee","Watauga",131023,"South","East South Central"
"18649","62814","IL","Illinois","Bluford",87975,"Midwest","East North Central"
"18650","7418","NJ","New Jersey","Vernon Valley",256106,"Northeast","Middle Atlantic"
"18651","55939","MN","Minnesota","Harmony",151081,"Midwest","West North Central"
"18652","61012","IL","Illinois","Capron",158534,"Midwest","East North Central"
"18653","16313","PA","Pennsylvania","Mead Township",62716,"Northeast","Middle Atlantic"
"18654","52755","IA","Iowa","Lone Tree",188678,"Midwest","West North Central"
"18655","54410","WI","Wisconsin","Arpin",157682,"Midwest","East North Central"
"18656","30420","GA","Georgia","Cobbtown",110057,"South","South Atlantic"
"18657","30810","GA","Georgia","Gibson",98307,"South","South Atlantic"
"18658","96716","HI","Hawaii","Hanapepe",501903,"West","Pacific"
"18659","70631","LA","Louisiana","Cameron",119660,"South","West South Central"
"18660","16259","PA","Pennsylvania","Madison Township",85755,"Northeast","Middle Atlantic"
"18661","95444","CA","California","Graton",621702,"West","Pacific"
"18662","50647","IA","Iowa","Janesville",204537,"Midwest","West North Central"
"18663","16650","PA","Pennsylvania","Hopewell Township",109019,"Northeast","Middle Atlantic"
"18664","31826","GA","Georgia","Shiloh",117745,"South","South Atlantic"
"18665","39322","MS","Mississippi","Buckatunna",98135,"South","East South Central"
"18666","38761","MS","Mississippi","Moorhead",58834,"South","East South Central"
"18667","53503","WI","Wisconsin","Arena",196703,"Midwest","East North Central"
"18668","38547","TN","Tennessee","South Carthage",161687,"South","East South Central"
"18669","15637","PA","Pennsylvania","Herminie",135717,"Northeast","Middle Atlantic"
"18670","16041","PA","Pennsylvania","Fairview Township",120300,"Northeast","Middle Atlantic"
"18671","49680","MI","Michigan","South Boardman",125127,"Midwest","East North Central"
"18672","43933","OH","Ohio","Jacobsburg",106874,"Midwest","East North Central"
"18673","39846","GA","Georgia","Edison",63292,"South","South Atlantic"
"18674","76639","TX","Texas","Dawson",72934,"South","West South Central"
"18675","46382","IN","Indiana","Wanatah",182132,"Midwest","East North Central"
"18676","14138","NY","New York","Town Of Dayton",75975,"Northeast","Middle Atlantic"
"18677","1266","MA","Massachusetts","West Stockbridge",402741,"Northeast","New England"
"18678","2763","MA","Massachusetts","North Attleboro",418807,"Northeast","New England"
"18679","4952","ME","Maine","Morrill",165633,"Northeast","New England"
"18680","18826","PA","Pennsylvania","Brooklyn Township",95650,"Northeast","Middle Atlantic"
"18681","26812","WV","West Virginia","Mathias",107881,"South","South Atlantic"
"18682","49969","MI","Michigan","Watersmeet",179979,"Midwest","East North Central"
"18683","12076","NY","New York","Conesville",137250,"Northeast","Middle Atlantic"
"18684","46779","IN","Indiana","Pleasant Lake",135539,"Midwest","East North Central"
"18685","95942","CA","California","Forest Ranch",333177,"West","Pacific"
"18686","41033","KY","Kentucky","Demossville",138549,"South","East South Central"
"18687","38769","MS","Mississippi","Rosedale",101577,"South","East South Central"
"18688","25070","WV","West Virginia","Eleanor",145730,"South","South Atlantic"
"18689","40055","KY","Kentucky","Pendleton",221377,"South","East South Central"
"18690","4863","ME","Maine","Vinalhaven",250606,"Northeast","New England"
"18691","48762","MI","Michigan","Spruce",139773,"Midwest","East North Central"
"18692","50636","IA","Iowa","Greene",114002,"Midwest","West North Central"
"18693","54754","WI","Wisconsin","Merrillan",128956,"Midwest","East North Central"
"18694","73848","OK","Oklahoma","Laverne",60049,"South","West South Central"
"18695","81415","CO","Colorado","Crawford",339542,"West","Mountain"
"18696","48871","MI","Michigan","Perrinton",150154,"Midwest","East North Central"
"18697","43116","OH","Ohio","Commercial Point",270186,"Midwest","East North Central"
"18698","95589","CA","California","Whitethorn",320756,"West","Pacific"
"18699","72376","AR","Arkansas","Anthonyville",103242,"South","West South Central"
"18700","99133","WA","Washington","Grand Coulee",141000,"West","Pacific"
"18701","15333","PA","Pennsylvania","Deemston",107887,"Northeast","Middle Atlantic"
"18702","95002","CA","California","San Jose",1087163,"West","Pacific"
"18703","4684","ME","Maine","Surry",233734,"Northeast","New England"
"18704","48469","MI","Michigan","Port Sanilac",108837,"Midwest","East North Central"
"18705","54858","WI","Wisconsin","Milltown",135881,"Midwest","East North Central"
"18706","36316","AL","Alabama","Chancellor",128217,"South","East South Central"
"18707","25082","WV","West Virginia","Fraziers Bottom",140297,"South","South Atlantic"
"18708","23156","VA","Virginia","Shacklefords",136679,"South","South Atlantic"
"18709","40972","KY","Kentucky","Buckhorn",76994,"South","East South Central"
"18710","42746","KY","Kentucky","Hardyville",89766,"South","East South Central"
"18711","54424","WI","Wisconsin","Deerbrook",159418,"Midwest","East North Central"
"18712","56433","MN","Minnesota","Akeley",199333,"Midwest","West North Central"
"18713","29014","SC","South Carolina","Blackstock",109863,"South","South Atlantic"
"18714","99343","WA","Washington","Mesa",431551,"West","Pacific"
"18715","79322","TX","Texas","Crosbyton",48649,"South","West South Central"
"18716","70051","LA","Louisiana","Garyville",107006,"South","West South Central"
"18717","68073","NE","Nebraska","Yutan",207789,"Midwest","West North Central"
"18718","56036","MN","Minnesota","Glenville",113345,"Midwest","West North Central"
"18719","21623","MD","Maryland","Church Hill",257538,"South","South Atlantic"
"18720","2641","MA","Massachusetts","Dennis",511590,"Northeast","New England"
"18721","68649","NE","Nebraska","North Bend",131765,"Midwest","West North Central"
"18722","37810","TN","Tennessee","Mohawk",95918,"South","East South Central"
"18723","25253","WV","West Virginia","New Haven",91167,"South","South Atlantic"
